id,title,description,vendor,product_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485643260154,Phoenix,"<p>Designed to impress, these pumps are versatile to complement any outfit! These pumps are crafted with a traditional round toe, giving them a buffed appearance. Made with a leather upper, these pumps are highly stylish and durable for everyday use. This footwear also combines a stitch-out construction with a TPR sole, which is ideal for comfort. With anti-slip and water-resistant qualities, these pumps are a must-have! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather <br>Sole material : TPR </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these pumps with straight fitted pants and a flowy blouse. These pumps can also be paired with distressed denim jeans and a basic tee, for a casual look! </span></p>",SM,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00297_4_362cb985-0733-4970-8b43-89e8c05e2b89.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275776762\""}","{\""id\"":36838275809530","\""product_id\"":7485643260154","\""position\"":14","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""SILVER\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00297_5_66c5c451-542a-4923-891f-bb757d4b2d84.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275809530\""}","{\""id\"":36838275842298","\""product_id\"":7485643260154","\""position\"":15","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""SILVER\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00297_6_03017727-7833-472a-b21c-0c1efe3b4fed.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275842298\""}","{\""id\"":36838275875066","\""product_id\"":7485643260154","\""position\"":16","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""LIGHT BLUE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00813_2_70cbe3ef-1fa6-44c5-90fb-460ca64fbe33.jpg?v=1648461024\""","\""variant_ids\"":[42158971027706",42158971060474,42158971093242,42158971126010,42158971158778,42158971191546,42158971224314,42158971257082],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275875066\""}","{\""id\"":36838275907834","\""product_id\"":7485643260154","\""position\"":17","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""LIGHT BLUE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00813_3_cde89d46-5da1-4e17-badc-8e30d4f891a0.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275907834\""}","{\""id\"":36838275940602","\""product_id\"":7485643260154","\""position\"":18","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""LIGHT BLUE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00813_4_c022bbda-b43e-4838-be33-caaa363e0496.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275940602\""}","{\""id\"":36838275973370","\""product_id\"":7485643260154","\""position\"":19","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""LIGHT BLUE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00813_5_110c4e44-15b7-47ff-82f5-074684409db7.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275973370\""}","{\""id\"":36838276006138","\""product_id\"":7485643260154","\""position\"":20","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""LIGHT BLUE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00813_6_089f2625-89e1-4bf6-ba1c-de6061292567.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276006138\""}","{\""id\"":36838276038906","\""product_id\"":7485643260154","\""position\"":21","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""OLIVE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00814_2_06ba7445-79b9-468d-a166-cd03e9de6c1e.jpg?v=1648461024\""","\""variant_ids\"":[42158971486458",42158971519226,42158971551994,42158971584762,42158971617530,42158971650298],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276038906\""}","{\""id\"":36838276071674","\""product_id\"":7485643260154","\""position\"":22","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""OLIVE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00814_3_90a8f833-1d82-43a0-854d-f8282b7018bc.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276071674\""}","{\""id\"":36838276104442","\""product_id\"":7485643260154","\""position\"":23","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""OLIVE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00814_4_832d8134-0b3f-4113-9101-a500815cf8c8.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276104442\""}","{\""id\"":36838276137210","\""product_id\"":7485643260154","\""position\"":24","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""OLIVE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00814_5_d3923cf0-8a2c-4129-bd4b-2e0e88c8f786.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276137210\""}","{\""id\"":36838276169978","\""product_id\"":7485643260154","\""position\"":25","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""OLIVE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00814_6_9335c5ad-c131-451f-97c3-e338c6fd2688.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276169978\""}","{\""id\"":36838276202746","\""product_id\"":7485643260154","\""position\"":26","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""PINK\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00815_2_75fcc138-87a1-4d54-82de-690f3d38764c.jpg?v=1648461024\""","\""variant_ids\"":[42158971683066",42158971715834,42158971748602,42158971781370,42158971814138,42158971846906],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276202746\""}","{\""id\"":36838276235514","\""product_id\"":7485643260154","\""position\"":27","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""PINK\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00815_3_85aba4f5-9dd5-4e69-a26b-1932c4571b14.jpg?v=1648461024\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276235514\""}","{\""id\"":36838276268282","\""product_id\"":7485643260154","\""position\"":28","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""PINK\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00815_4_4a260887-dc8d-41a2-8c6c-a864a0422507.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276268282\""}","{\""id\"":36838276301050","\""product_id\"":7485643260154","\""position\"":29","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""PINK\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00815_5_d0f22226-adcd-4f46-9bca-46d68cc2239e.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276301050\""}","{\""id\"":36838276333818","\""product_id\"":7485643260154","\""position\"":30","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""PINK\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00815_6_add0b38a-df1c-4dcc-ade7-1a4e636a4bc6.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276333818\""}","{\""id\"":36838276366586","\""product_id\"":7485643260154","\""position\"":31","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""GOLD\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00816_2_efaff6af-d9b1-4d76-9ba7-f0221801598f.jpg?v=1648461025\""","\""variant_ids\"":[42158971879674",42158971912442,42158971945210,42158971977978,42158972010746,42158972043514,42158972076282,42158972109050],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276366586\""}","{\""id\"":36838276399354","\""product_id\"":7485643260154","\""position\"":32","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""GOLD\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00816_3_078cc296-2a50-4ca9-94d6-e6fa79a3f924.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276399354\""}","{\""id\"":36838276432122","\""product_id\"":7485643260154","\""position\"":33","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""GOLD\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00816_4_d5197468-95bf-48ef-a3e3-df45eb89003b.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276432122\""}","{\""id\"":36838276497658","\""product_id\"":7485643260154","\""position\"":34","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""GOLD\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00816_5_b491d299-b029-4a01-ab57-67f54e0b88dc.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276497658\""}","{\""id\"":36838276530426","\""product_id\"":7485643260154","\""position\"":35","\""created_at\"":\""2022-03-28T05:50:25-04:00\""","\""updated_at\"":\""2022-03-28T05:50:25-04:00\""","\""alt\"":\""GOLD\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00816_6_51820357-b2d3-4b5c-92d5-7c1c8e2be056.jpg?v=1648461025\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838276530426\""}]""","{\id\"":36838275383546","\""product_id\"":7485643260154","\""position\"":1","\""created_at\"":\""2022-03-28T05:50:24-04:00\""","\""updated_at\"":\""2022-03-28T05:50:24-04:00\""","\""alt\"":\""DUNE\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/L-SM-4000002_00155_2_dd651711-b77d-4b23-b2f6-44ac28f30e7d.jpg?v=1648461024\""","\""variant_ids\"":[42158971289850",42158971322618,42158971355386,42158971388154,42158971420922,42158971453690],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838275383546\""}"""
7485643129082,LEPOLD BRAZIL,"<p>Made with an incredibly soft suede leather, this moccasin is the perfect fit for every foot shape. This shoe is designed with a smooth appearance while keeping you comfortable all day. The long lasting moccasin construction help your toes move independently and freely, making this shoe a must-have!  </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair this moccasin with beige chino pants and a white button down shirt for a relaxed yet fashion-forward look! </span></p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485643096314,EMIL MAINSTREET,"<p>Crafted with an exceptional leather upper, this moccasin is made with water and slip-resistant qualities. The Strobel construction of this shoe makes it lightweight which is ideal for comfort and relaxation. This moccasin is built for extreme durability while exuding a fashion-forward finish! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather</span></p>
<p><span>[tab]</span></p>
<p><span>Pair this moccasin with beige chino pants and a white button down shirt for a relaxed yet fashion-forward look! </span></p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485643063546,ASICS SPEAKER,"<p>These casual sneakers are made with a cemented construction for extreme comfort. Along with being anti-slip, this shoe is solidly built with resistance to tear and wear. The most incredible quality of this sneaker is that it is made with a finished leather, adding to style and durability. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather</span></p>
<p><span>[tab]</span></p>
<p><span>Pair these sneakers with classic fit denim jeans and a plaid shirt. You can also pair these sneakers with everyday casual outfits! </span></p>
<p> </p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485643030778,FM-9352,"<p>Designed with a leather upper, these moccasins are highly comfortable and stylish at the same time. These moccasins are made with water-resistant leather which is easy to style and clean. Made for a better fit and extra foot protection, these moccasins are perfect for every occasion. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these moccasins with chino pants and a button-down white shirt. </span></p>",PIERRE CARDIN,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642866938,CHUCK 70,"<p>With extraordinary comfort and attention to detail, this low top converse is built with a lightweight and durable upper. The rubber outsole allows extra traction to the ground while keeping the shoe secure from the wear that it experiences over time. The canvas upper of this low top is relatively breathable and lightweight, allowing you a sweat-free walk. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Canvas <br>Sole material : Rubber</span></p>
<p><span>[tab]</span></p>
<p><span>Pair this low top converse with cuffed jeans and a Bohemian short sleeved shirt.</span></p>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42158967685370],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838244057338\""}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642801402,SAUL MAINSTREET,"<p>Crafted with an exceptional leather upper, this moccasin is made with water and slip-resistant qualities. The Strobel construction of this shoe makes it lightweight which is ideal for comfort and relaxation. This moccasin is built for extreme durability while exuding a fashion-forward finish! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair this moccasin with beige chino pants and a white button down shirt for a relaxed yet fashion-forward look! </span></p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642735866,AD-9104,"<p>Designed for versatility, these canvas shoes define comfort and durability. Along with being stylish, these men's canvas shoes are highly flexible and provides support and protection to the foot.</p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these canvas shoes with regular fit jeans and a tee of your choice </span></p>",PIERRE CARDIN,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642637562,OSTER,"<p>Made with an incredibly durable nubuck leather, these sneakers are highly fashionable and comfortable on the foot. Being naturally water resistant, these sneakers are ideal for daily wear. The thickness of the sole acts as a shock absorber, adding to all-day comfort with a premium finish. The nubuck upper of this shoe is highly breathable and gets along with every foot shape. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these sneakers with classic fit denim jeans and a plaid shirt. You can also pair these sneakers with everyday casual outfits! </span></p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642506490,Charged Rogue 2 Running Shoes,"<p>Offering flexibility, cushioning and versatility, these running shoes are extremely lightweight &amp; breathable. The external heel counter adds additional support that keeps the back of the foot locked in place. The removable sockliner provides a comfortable &amp; responsive fit while the solid rubber outsole covers high impact zones for greater durability with less weight. </p>[tab]Upper material : 73% Textile, 27% Synthetic
Sole material : EVA [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642440954,Ignire VI Slides,"<p>The classic Under Armour slides! Featuring an adjustable synthetic strap that boasts a soft foam underneath for added comfort. The footbed is built with two layers of Performance 4D Foam for comfort while the anatomical contours provide additional cushioning. The re-engineered EVA outsole is built with durable traction pods in the heel for cushioning and comfort.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Nothing enhances your casual, everyday look quite like a pair of classic Under Armour slides. Wear them and feel the difference!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
